X,Y,OBJECTID,BLOCK_NAME,ZIP_CODE,YEAR,COMMENTS,DATA_SOURCE
-75.1048522547521,39.999440461338,1709,1800 Block of CLARENCE ST,19134,2021,,2021 Playstreets Program
-75.109731619159,40.0003658067583,1710,3400 Block of PALMETTO ST,19134,2021,,2021 Playstreets Program
-75.1114309509268,40.0004032622279,1711,900 Block of E SCHILLER ST,19134,2021,,2021 Playstreets Program
-75.1178635294441,39.9995060713201,1712,600 Block of E WENSLEY ST,19134,2021,,2021 Playstreets Program
-75.1145206760321,39.997145019398,1713,800 Block of E HILTON ST,19134,2021,,2021 Playstreets Program
-75.1239649446983,40.001825364469,1714,3400 Block of ORMES ST,19134,2021,,2021 Playstreets Program
-75.125866460026,40.0020448008445,1715,3400 Block of ELLA ST,19134,2021,,2021 Playstreets Program
-75.1281326059626,40.0008047923622,1716,3300 Block of N LEE ST,19134,2021,,2021 Playstreets Program
-75.1265437506424,39.995800326596,1717,200 Block of E STELLA ST,19134,2021,,2021 Playstreets Program
-75.1154926875191,39.9913179878268,1718,2000 Block of E STELLA ST,19134,2021,,2021 Playstreets Program
-75.1018556090306,39.9931884312731,1719,3400 Block of WEIKEL ST,19134,2021,,2021 Playstreets Program
-75.0451853556783,40.0241977218519,1720,6700 Block of VANDIKE ST,19135,2021,,2021 Playstreets Program
-75.0465978644437,40.0227796108895,1721,6600 Block of HEGERMAN ST,19135,2021,,2021 Playstreets Program
-75.0338348451475,40.0423959858724,1722,3400 Block of LANSING ST,19136,2021,,2021 Playstreets Program
-75.0795405909617,40.0355629712473,1723,1400 Block of LARDNER ST,19149,2021,,2021 Playstreets Program
-75.221422564306,39.961966887444,1724,100 Block of FARSON ST,19139,2021,,2021 Playstreets Program
-75.2292807015554,39.9629409322331,1725,100 Block of N CONESTOGA ST,19139,2021,,2021 Playstreets Program
-75.2192045734259,39.9644314743513,1726,4900 Block of OLIVE ST,19139,2021,,2021 Playstreets Program
-75.2373219842301,39.9654987749616,1727,200 Block of N HOBART ST,19139,2021,,2021 Playstreets Program
-75.2438881695755,39.9615626730599,1728,6100 Block of LUDLOW ST,19139,2021,,2021 Playstreets Program
-75.2381817044815,39.9671617196405,1729,300 Block of N REDFIELD ST,19139,2021,,2021 Playstreets Program
-75.2422153414255,39.9584451125496,1730,200 Block of S EDGEWOOD ST,19139,2021,,2021 Playstreets Program
-75.2370395769453,39.9571817609834,1731,200 Block of S CECIL ST,19139,2021,,2021 Playstreets Program
-75.2364725206898,39.9571127210112,1732,200 Block of S ALDEN ST,19139,2021,,2021 Playstreets Program
-75.2339781199333,39.9619336218432,1733,0 Block of N FRAZIER ST,19139,2021,0-99 Street Range,2021 Playstreets Program
-75.2363671949086,39.9602504681674,1734,0 Block of S CECIL ST,19139,2021,0-99 Street Range,2021 Playstreets Program
-75.2289986228413,39.9544114777572,1735,5300 Block of DELANCEY ST,19143,2021,,2021 Playstreets Program
-75.2293121514872,39.9528846574875,1736,5300 Block of ADDISON ST,19143,2021,,2021 Playstreets Program
-75.231283893114,39.9531490098693,1737,5400 Block of ADDISON ST,19143,2021,,2021 Playstreets Program
-75.2393599245398,39.9541491195345,1738,5800 Block of ADDISON ST,19143,2021,,2021 Playstreets Program
-75.2377164065903,39.9523859920249,1739,5700 Block of RODMAN ST,19143,2021,,2021 Playstreets Program
-75.2360630588966,39.9505857071441,1740,5600 Block of WALTON AVE,19143,2021,,2021 Playstreets Program
-75.2256605047198,39.9427587242912,1741,1100 Block of S RUBY ST,19143,2021,,2021 Playstreets Program
-75.2227636875641,39.9427338130201,1742,1100 Block of S WILTON ST,19143,2021,,2021 Playstreets Program
-75.2150175098268,39.9421984578906,1743,1200 Block of GREYLOCK ST,19143,2021,,2021 Playstreets Program
-75.2151741029118,39.9400398061537,1744,1300 Block of DIVINITY ST,19143,2021,,2021 Playstreets Program
-75.2243226105127,39.9416411987053,1745,1200 Block of S RUBY ST,19143,2021,,2021 Playstreets Program
-75.2228309173938,39.9406837253687,1746,1300 Block of S RUBY ST,19143,2021,,2021 Playstreets Program
-75.2214062093381,39.9376986130211,1747,1600 Block of S YEWDALL ST,19143,2021,,2021 Playstreets Program
-75.2253603151733,39.9389075476412,1748,1400 Block of S VOGDES ST,19143,2021,,2021 Playstreets Program
-75.229774976526,39.9444143732471,1749,5400 Block of MALCOLM ST,19143,2021,,2021 Playstreets Program
-75.2227810436335,39.9385197317423,1750,5400 Block of REGENT ST,19143,2021,,2021 Playstreets Program
-75.2113875260298,39.9468062526228,1751,4500 Block of REGENT ST,19143,2021,,2021 Playstreets Program
-75.2270156114822,39.9358283460003,1752,1900 Block of S ALDEN ST,19143,2021,,2021 Playstreets Program
-75.2260000028298,39.9365433153482,1753,1700 Block of S FRAZIER ST,19143,2021,,2021 Playstreets Program
-75.2242092836152,39.9357337403316,1754,1900 Block of S ITHAN ST,19143,2021,,2021 Playstreets Program
-75.2260748923824,39.9344205119589,1755,2000 Block of S CECIL ST,19143,2021,,2021 Playstreets Program
-75.2094812305719,39.9434910577628,1756,1300 Block of S MARKOE ST,19143,2021,,2021 Playstreets Program
-75.2351299415547,39.9424983976612,1757,5700 Block of BROOMALL ST,19143,2021,,2021 Playstreets Program
-75.2351269966036,39.9403382527793,1758,5800 Block of HATFIELD ST,19143,2021,,2021 Playstreets Program
-75.2298202575699,39.9357661228196,1759,5800 Block of TRINITY ST,19143,2021,,2021 Playstreets Program
-75.2307969911696,39.9314587187602,1760,6000 Block of REINHARD ST,19142,2021,,2021 Playstreets Program
-75.2276278345464,39.9249092107278,1761,6200 Block of REEDLAND ST,19142,2021,,2021 Playstreets Program
-75.2345158148291,39.92477220913,1762,6500 Block of SAYBROOK AVE,19142,2021,,2021 Playstreets Program
-75.2305539919338,39.9272945812261,1763,2200 Block of S FELTON ST,19142,2021,,2021 Playstreets Program
-75.2368093239127,39.9228986504988,1764,2200 Block of BONNAFFON ST,19142,2021,,2021 Playstreets Program
-75.2392397334416,39.9246170571761,1765,2000 Block of BONNAFFON ST,19142,2021,,2021 Playstreets Program
-75.2288506619857,39.9200047877026,1766,2600 Block of S DAGGETT ST,19142,2021,,2021 Playstreets Program
-75.2331878024064,39.9191215384797,1767,2500 Block of HOBSON ST,19142,2021,,2021 Playstreets Program
-75.2274491224065,39.9227672802696,1768,6300 Block of THEODORE ST,19142,2021,,2021 Playstreets Program
-75.1888064208603,39.9324970030065,1769,1600 Block of S BAILEY ST,19145,2021,,2021 Playstreets Program
-75.1903664117691,39.9326942295639,1770,1600 Block of S ETTING ST,19145,2021,,2021 Playstreets Program
-75.1919285431389,39.9328927375536,1771,1600 Block of S NEWKIRK ST,19145,2021,,2021 Playstreets Program
-75.1861338963079,39.9308953550687,1772,1700 Block of S TAYLOR ST,19145,2021,,2021 Playstreets Program
-75.176175395616,39.9285475478346,1773,1800 Block of MC CLELLAN ST,19145,2021,,2021 Playstreets Program
-75.1765296822815,39.9258909862197,1774,2000 Block of S CLEVELAND ST,19145,2021,,2021 Playstreets Program
-75.1837012783975,39.9268130118958,1775,2000 Block of S HEMBERGER ST,19145,2021,,2021 Playstreets Program
-75.18587449058,39.9245515432728,1776,2200 Block of S BUCKNELL ST,19145,2021,,2021 Playstreets Program
-75.1770520668281,39.9182752289119,1777,2600 Block of S BOUVIER ST,19145,2021,,2021 Playstreets Program
-75.1796267422662,39.9211787110436,1778,2400 Block of S OPAL ST,19145,2021,,2021 Playstreets Program
-75.1747485250238,40.0734803540461,1779,1200 Block of E DURHAM ST,19150,2021,,2021 Playstreets Program
-75.1585434419947,39.9321480201865,1780,800 Block of EARP ST,19147,2021,,2021 Playstreets Program
-75.1573128020967,39.9232503166567,1781,600 Block of MERCY ST,19148,2021,,2021 Playstreets Program
-75.1583824422241,39.9171683067476,1782,2500 Block of S MARSHALL ST,19148,2021,,2021 Playstreets Program
-75.168558590109,39.9171214655257,1783,2600 Block of S ISEMINGER ST,19148,2021,,2021 Playstreets Program
-75.1826388869331,39.9371404787415,1784,1200 Block of S BONSALL ST,19146,2021,,2021 Playstreets Program
-75.1738056643724,39.9330749929181,1785,1400 Block of S BOUVIER ST,19146,2021,,2021 Playstreets Program
-75.170492594428,39.9313932151783,1786,1500 Block of S HICKS ST,19146,2021,,2021 Playstreets Program
-75.1870550551924,39.9335177991074,1787,1500 Block of S STILLMAN ST,19146,2021,,2021 Playstreets Program
-75.1968938663076,39.9347873551356,1788,1500 Block of S PATTON ST,19146,2021,,2021 Playstreets Program
-75.1729960304874,39.9357392944719,1789,1700 Block of LATONA ST,19146,2021,,2021 Playstreets Program
-75.1746469115607,39.9355600686929,1790,1800 Block of TITAN ST,19146,2021,,2021 Playstreets Program
-75.2278118748198,39.9611738533525,1791,0 Block of N RUBY ST,19139,2021,0-99 Street Range,2021 Playstreets Program
-75.2328314683748,39.9560847030193,1792,5500 Block of IRVING ST,19139,2021,,2021 Playstreets Program
-75.2422832542849,39.9676730848024,1793,300 Block of N ROBINSON ST,19139,2021,,2021 Playstreets Program
-75.2329975091086,39.9549197506326,1794,300 Block of S ALLISON ST,19143,2021,,2021 Playstreets Program
-75.2343401992754,39.9588364732663,1795,5600 Block of SANSOM ST,19139,2021,,2021 Playstreets Program
-75.1837288387335,39.9859115586255,1796,1900 Block of N STANLEY ST,19121,2021,,2021 Playstreets Program
-75.1755119803207,39.9867241658114,1797,2000 Block of N BAMBREY ST,19121,2021,,2021 Playstreets Program
-75.0742237460609,40.0150232959562,1798,1900 Block of WAKELING ST,19124,2021,,2021 Playstreets Program
-75.1016507527083,40.0099070732543,1799,4100 Block of DUNGAN ST,19124,2021,,2021 Playstreets Program
-75.1618860511407,39.9878406024065,1800,2200 Block of N BOUVIER ST,19132,2021,,2021 Playstreets Program
-75.1737263910549,39.9937073253336,1801,2500 Block of W FIRTH ST,19132,2021,,2021 Playstreets Program
-75.2250313078311,39.9270102285108,1802,2400 Block of S MILLICK ST,19142,2021,,2021 Playstreets Program
-75.2315134821921,39.9241482903383,1803,6400 Block of GLENMORE AVE,19142,2021,,2021 Playstreets Program
-75.2342686031585,39.9183618354995,1804,2500 Block of CARROLL ST,19142,2021,,2021 Playstreets Program
-75.1953103335086,39.9345873482126,1805,1500 Block of S STANLEY ST,19146,2021,,2021 Playstreets Program
-75.1885423817219,39.9347740511916,1806,2500 Block of WILDER ST,19146,2021,,2021 Playstreets Program
-75.1494881914448,39.9363476579751,1807,900 Block of S ORIANNA ST,19147,2021,,2021 Playstreets Program
-75.1615001937102,39.9175649113541,1808,2500 Block of S MILDRED ST,19148,2021,,2021 Playstreets Program
-75.1957702021099,39.9665110914638,1809,3600 Block of OLIVE ST,19104,2022,,2022 Playstreets Program
-75.2089933951308,39.9688885288807,1810,4200 Block of OGDEN ST,19104,2022,,2022 Playstreets Program
-75.2031100613251,39.9622095696096,1811,4000 Block of GREEN ST,19104,2022,,2022 Playstreets Program
-75.209387109125,39.9709886532778,1812,4200 Block of OTTER ST,19104,2022,,2022 Playstreets Program
-75.2114062750798,39.9762094136868,1813,4200 Block of VIOLA ST,19104,2022,,2022 Playstreets Program
-75.1255109741655,40.0385389030049,1814,200 Block of FURLEY ST,19120,2022,,2022 Playstreets Program
-75.1310513311088,40.022965925033,1815,300 Block of W MENTOR ST,19120,2022,,2022 Playstreets Program
-75.1170711492221,40.0198303278348,1816,4600 Block of HURLEY ST,19120,2022,,2022 Playstreets Program
-75.1268091894128,40.0241861469665,1817,4800 Block of N PALETHORP ST,19120,2022,,2022 Playstreets Program
-75.1249850541419,40.0349571957058,1818,5500 Block of N PALETHORP ST,19120,2022,,2022 Playstreets Program
-75.1760792467861,39.9818294961766,1819,1700 Block of N STILLMAN ST,19121,2022,,2022 Playstreets Program
-75.1840350105498,39.9770947941049,1820,1300 Block of N MYRTLEWOOD ST,19121,2022,,2022 Playstreets Program
-75.1823716635707,39.976870490345,1821,1300 Block of N DOVER ST,19121,2022,,2022 Playstreets Program
-75.1814609903561,39.9810094820022,1822,1600 Block of N DOVER ST,19121,2022,,2022 Playstreets Program
-75.163950158942,39.9772964053039,1823,1500 Block of N BOUVIER ST,19121,2022,,2022 Playstreets Program
-75.1603666038884,39.986330785062,1824,1600 Block of FRENCH ST,19121,2022,,2022 Playstreets Program
-75.1778026394578,39.9836244021123,1825,1800 Block of N TANEY ST,19121,2022,,2022 Playstreets Program
-75.1853205242802,39.9861157241639,1826,1900 Block of N PATTON ST,19121,2022,,2022 Playstreets Program
-75.1674860665503,39.9853698850999,1827,2000 Block of N LAMBERT ST,19121,2022,,2022 Playstreets Program
-75.1793705400978,39.9884780715399,1828,2100 Block of N NEWKIRK ST,19121,2022,,2022 Playstreets Program
-75.175088698542,39.9799505670298,1829,2400 Block of TURNER ST,19121,2022,,2022 Playstreets Program
-75.183232313218,39.9871300040329,1830,3000 Block of W PAGE ST,19121,2022,,2022 Playstreets Program
-75.1864421924339,39.9875419160027,1831,3200 Block of PAGE ST,19121,2022,,2022 Playstreets Program
-75.1873722332052,39.9832646604261,1832,3200 Block of CLIFFORD ST,19121,2022,,2022 Playstreets Program
-75.1364634089622,39.9766521147406,1833,100 Block of W PALMER ST,19122,2022,,2022 Playstreets Program
-75.1464776005275,39.9750359591924,1834,1500 Block of N MARSHALL ST,19122,2022,,2022 Playstreets Program
-75.146212788176,39.9764594677768,1835,1600 Block of N MARSHALL ST,19122,2022,,2022 Playstreets Program
-75.1450946675559,39.9824515260271,1836,2000 Block of N MARSHALL ST,19122,2022,,2022 Playstreets Program
-75.0888504265463,40.0330907361055,1837,900 Block of CARVER ST,19124,2022,,2022 Playstreets Program
-75.0651751910312,40.0139565221946,1838,2100 Block of SHALLCROSS ST,19124,2022,,2022 Playstreets Program
-75.0870997521026,40.0089910190456,1839,4200 Block of ORCHARD ST,19124,2022,,2022 Playstreets Program
-75.1637563885638,39.9700868226768,1840,1600 Block of OGDEN ST,19130,2022,,2022 Playstreets Program
-75.2375143155899,39.9738310181401,1841,1400 Block of N HOBART ST,19131,2022,,2022 Playstreets Program
-75.1598539318958,39.9875792946537,1842,2200 Block of N BANCROFT ST,19132,2022,,2022 Playstreets Program
-75.1630097605031,39.9879846592418,1843,2200 Block of N CLEVELAND ST,19132,2022,,2022 Playstreets Program
-75.1623372382283,39.991023988936,1844,2400 Block of N CLEVELAND ST,19132,2022,,2022 Playstreets Program
-75.1612244935442,39.990872181921,1845,2400 Block of N BOUVIER ST,19132,2022,,2022 Playstreets Program
-75.1571230132514,39.9919319850835,1846,1500 Block of W SERGEANT ST,19132,2022,,2022 Playstreets Program
-75.1633723865282,39.9959077657083,1847,2700 Block of N OPAL ST,19132,2022,,2022 Playstreets Program
-75.1604409827646,39.992302025838,1848,2500 Block of N COLORADO ST,19132,2022,,2022 Playstreets Program
-75.1780250579753,39.9945666512763,1849,2500 Block of N NEWKIRK ST,19132,2022,,2022 Playstreets Program
-75.1773320627471,39.9977039483475,1850,2700 Block of N NEWKIRK ST,19132,2022,,2022 Playstreets Program
-75.1849400072336,39.9952640149432,1851,2500 Block of N DOUGLAS ST,19132,2022,,2022 Playstreets Program
-75.1767700968535,39.9944160433037,1852,2500 Block of N MARSTON ST,19132,2022,,2022 Playstreets Program
-75.18015428073,39.99485352327,1853,2500 Block of N MYRTLEWOOD ST,19132,2022,,2022 Playstreets Program
-75.1825201753383,39.9967380038545,1854,2600 Block of N NAPA ST,19132,2022,,2022 Playstreets Program
-75.1566716315011,39.994781276745,1855,2700 Block of N HICKS ST,19132,2022,,2022 Playstreets Program
-75.1700248923904,39.9967636882976,1856,2700 Block of JUDSON ST,19132,2022,,2022 Playstreets Program
-75.1760616369686,39.9975793680433,1857,2700 Block of W SILVER ST,19132,2022,,2022 Playstreets Program
-75.1744704371348,39.9989239573113,1858,2800 Block of N TANEY ST,19132,2022,,2022 Playstreets Program
-75.1662491038101,39.9978490736989,1859,2800 Block of N VAN PELT ST,19132,2022,,2022 Playstreets Program
-75.1736596708814,40.0003470673651,1860,2900 Block of N BAILEY ST,19132,2022,,2022 Playstreets Program
-75.1674858060937,40.0009277862707,1861,3000 Block of N HEMBERGER ST,19132,2022,,2022 Playstreets Program
-75.1459563156453,39.9857825839355,1862,2200 Block of N FRANKLIN ST,19133,2022,,2022 Playstreets Program
-75.1309414935995,39.9932966902334,1863,2800 Block of HOPE ST,19133,2022,,2022 Playstreets Program
-75.1400975920863,39.9881471293884,1864,2400 Block of N LAWRENCE ST,19133,2022,,2022 Playstreets Program
-75.1471554915297,39.9909126500042,1865,2500 Block of N HUTCHINSON ST,19133,2022,,2022 Playstreets Program
-75.1435094913821,39.9901218568342,1866,2500 Block of N MARSHALL ST,19133,2022,,2022 Playstreets Program
-75.1406928319187,39.992974531463,1867,2700 Block of N REESE ST,19133,2022,,2022 Playstreets Program
-75.148288946872,39.9943211861217,1868,2700 Block of N WARNOCK ST,19133,2022,,2022 Playstreets Program
-75.1328534804713,39.9935434432613,1869,2800 Block of MUTTER ST,19133,2022,,2022 Playstreets Program
-75.1507806812682,39.9973438709996,1870,2900 Block of N CAMAC ST,19133,2022,,2022 Playstreets Program
-75.1441025224462,39.9996515171723,1871,3100 Block of N DARIEN ST,19133,2022,,2022 Playstreets Program
-75.1417449380772,39.9993441340076,1872,3100 Block of N SHERIDAN ST,19133,2022,,2022 Playstreets Program
-75.1387369277757,40.0019417515766,1873,500 Block of W CORNWALL ST,19140,2022,,2022 Playstreets Program
-75.1374315336024,40.0192857580969,1874,4400 Block of N MARSHALL ST,19140,2022,,2022 Playstreets Program
-75.1495158059422,40.0019075448278,1875,1200 Block of W HILTON ST,19140,2022,,2022 Playstreets Program
-75.1486301229959,40.0081015067334,1876,3600 Block of N CAMAC ST,19140,2022,,2022 Playstreets Program
-75.1581164009889,40.0177568939261,1877,1900 Block of BONITZ ST,19140,2022,,2022 Playstreets Program
-75.1315734598808,40.0154104349149,1878,4200 Block of N BODINE ST,19140,2022,,2022 Playstreets Program
-75.1400866388899,40.0180915135717,1879,4300 Block of N DARIEN ST,19140,2022,,2022 Playstreets Program
-75.1658652636027,40.0072075892827,1880,2200 Block of W ESTAUGH ST,19140,2022,,2022 Playstreets Program
-75.1671352211467,40.0089059187447,1881,2300 Block of W ATLANTIC ST,19140,2022,,2022 Playstreets Program
-75.142964582889,40.012123239942,1882,3900 Block of N DELHI ST,19140,2022,,2022 Playstreets Program
-75.1623742518452,40.043385627054,1883,5500 Block of CROWSON ST,19144,2022,,2022 Playstreets Program
-75.1393506576331,40.0274042680073,1884,4900 Block of N HUTCHINSON ST,19141,2022,,2022 Playstreets Program
-75.1545939727309,40.0275930012131,1885,1800 Block of W ELEANOR ST,19141,2022,,2022 Playstreets Program
-75.1462301472644,39.9940965866922,1886,900 Block of W SELTZER ST,19133,2022,,2022 Playstreets Program
-75.1268707688399,39.9943087785763,1887,2900 Block of KIP ST,19134,2022,,2022 Playstreets Program
-75.117806037943,39.9976727518318,1888,600 Block of E HILTON ST,19134,2022,,2022 Playstreets Program
-75.1076442529587,39.9968754822133,1889,1900 Block of E THAYER ST,19134,2022,,2022 Playstreets Program
-75.1048522547521,39.999440461338,1890,1800 Block of CLARENCE ST,19134,2022,,2022 Playstreets Program
-75.109731619159,40.0003658067583,1891,3400 Block of PALMETTO ST,19134,2022,,2022 Playstreets Program
-75.1114309509268,40.0004032622279,1892,900 Block of E SCHILLER ST,19134,2022,,2022 Playstreets Program
-75.1145206760321,39.997145019398,1893,800 Block of E HILTON ST,19134,2022,,2022 Playstreets Program
-75.1239649446983,40.001825364469,1894,3400 Block of ORMES ST,19134,2022,,2022 Playstreets Program
-75.125866460026,40.0020448008445,1895,3400 Block of ELLA ST,19134,2022,,2022 Playstreets Program
-75.1018556090306,39.9931884312731,1896,3400 Block of WEIKEL ST,19134,2022,,2022 Playstreets Program
-75.221422564306,39.961966887444,1897,100 Block of FARSON ST,19139,2022,,2022 Playstreets Program
-75.219204623902,39.9644314709597,1898,4900 Block of OLIVE ST,19139,2022,,2022 Playstreets Program
-75.2373219842301,39.9654987749616,1899,200 Block of N HOBART ST,19139,2022,,2022 Playstreets Program
-75.2381817044815,39.9671617196405,1900,300 Block of N REDFIELD ST,19139,2022,,2022 Playstreets Program
-75.2422153414255,39.9584451125496,1901,200 Block of S EDGEWOOD ST,19139,2022,,2022 Playstreets Program
-75.237039922422,39.9571825181784,1902,200 Block of S CECIL ST,19139,2022,,2022 Playstreets Program
-75.2339781199333,39.9619336218432,1903,0 Block of N FRAZIER ST,19139,2022,<Null>,2022 Playstreets Program
-75.2289986228413,39.9544114777572,1904,5300 Block of DELANCEY ST,19143,2022,,2022 Playstreets Program
-75.2293122727088,39.9528846718641,1905,5300 Block of ADDISON ST,19143,2022,,2022 Playstreets Program
-75.2393599245398,39.9541491195345,1906,5800 Block of ADDISON ST,19143,2022,,2022 Playstreets Program
-75.2377164065903,39.9523859920249,1907,5700 Block of RODMAN ST,19143,2022,,2022 Playstreets Program
-75.2360630588966,39.9505857071441,1908,5600 Block of WALTON AVE,19143,2022,,2022 Playstreets Program
-75.2256605047198,39.9427587242912,1909,1100 Block of S RUBY ST,19143,2022,,2022 Playstreets Program
-75.2227636875641,39.9427338130201,1910,1100 Block of S WILTON ST,19143,2022,,2022 Playstreets Program
-75.2150175098268,39.9421984578906,1911,1200 Block of GREYLOCK ST,19143,2022,,2022 Playstreets Program
-75.2151741029118,39.9400398061537,1912,1300 Block of DIVINITY ST,19143,2022,,2022 Playstreets Program
-75.2243226105127,39.9416411987053,1913,1200 Block of S RUBY ST,19143,2022,,2022 Playstreets Program
-75.2253603151733,39.9389075476412,1914,1400 Block of S VOGDES ST,19143,2022,,2022 Playstreets Program
-75.229774976526,39.9444143732471,1915,5400 Block of MALCOLM ST,19143,2022,,2022 Playstreets Program
-75.2227810436335,39.9385197317423,1916,5400 Block of REGENT ST,19143,2022,,2022 Playstreets Program
-75.2113875248601,39.9468062525969,1917,4500 Block of REGENT ST,19143,2022,,2022 Playstreets Program
-75.2270156114822,39.9358283460003,1918,1900 Block of S ALDEN ST,19143,2022,,2022 Playstreets Program
-75.2242092836152,39.9357337403316,1919,1900 Block of S ITHAN ST,19143,2022,,2022 Playstreets Program
-75.2305539919338,39.9272945812261,1920,2200 Block of S FELTON ST,19142,2022,,2022 Playstreets Program
-75.2288506619857,39.9200047877026,1921,2600 Block of S DAGGETT ST,19142,2022,,2022 Playstreets Program
-75.2331878024064,39.9191215384797,1922,2500 Block of HOBSON ST,19142,2022,,2022 Playstreets Program
-75.2274491224065,39.9227672802696,1923,6300 Block of THEODORE ST,19142,2022,,2022 Playstreets Program
-75.1888064208603,39.9324970030065,1924,1600 Block of S BAILEY ST,19145,2022,,2022 Playstreets Program
-75.1919285431389,39.9328927375536,1925,1600 Block of S NEWKIRK ST,19145,2022,,2022 Playstreets Program
-75.1861338963079,39.9308953550687,1926,1700 Block of S TAYLOR ST,19145,2022,,2022 Playstreets Program
-75.1765296822815,39.9258909862197,1927,2000 Block of S CLEVELAND ST,19145,2022,,2022 Playstreets Program
-75.1747484737562,40.0734804069578,1928,1200 Block of E DURHAM ST,19150,2022,,2022 Playstreets Program
-75.1685596795164,39.9171163497596,1929,2600 Block of S ISEMINGER ST,19148,2022,,2022 Playstreets Program
-75.1738056643724,39.9330749929181,1930,1400 Block of S BOUVIER ST,19146,2022,,2022 Playstreets Program
-75.170492594428,39.9313932151783,1931,1500 Block of S HICKS ST,19146,2022,,2022 Playstreets Program
-75.1870550551924,39.9335177991074,1932,1500 Block of S STILLMAN ST,19146,2022,,2022 Playstreets Program
-75.1968938663076,39.9347873551356,1933,1500 Block of S PATTON ST,19146,2022,,2022 Playstreets Program
-75.1755119803207,39.9867241658114,1934,2000 Block of N BAMBREY ST,19121,2022,,2022 Playstreets Program
-75.0742238497614,40.0150235785969,1935,1900 Block of WAKELING ST,19124,2022,,2022 Playstreets Program
-75.1016507527083,40.0099070732543,1936,4100 Block of DUNGAN ST,19124,2022,,2022 Playstreets Program
-75.2250313078311,39.9270102285108,1937,2400 Block of S MILLICK ST,19142,2022,,2022 Playstreets Program
-75.1953103335086,39.9345873482126,1938,1500 Block of S STANLEY ST,19146,2022,,2022 Playstreets Program
-75.1615002318925,39.9175647383197,1939,2500 Block of S MILDRED ST,19148,2022,,2022 Playstreets Program
-75.1218753732205,40.0426795109045,1940,100 Block of FERN ST,19120,2022,Split Block,2022 Playstreets Program
-75.124181086887,40.0269802528639,1941,100 Block of W RUSCOMB ST,19120,2022,,2022 Playstreets Program
-75.2063703284615,39.9735300646352,1942,1100 Block of N 41ST ST,19104,2022,,2022 Playstreets Program
-75.2239426548277,39.941911184171,1943,1200 Block of S PEACH ST,19143,2022,,2022 Playstreets Program
-75.1799327562616,39.9764880611688,1944,1300 Block of N 27TH ST,19121,2022,,2022 Playstreets Program
-75.2228916035499,39.9736604770247,1945,1300 Block of N 50TH ST,19131,2022,,2022 Playstreets Program
-75.2353803902819,39.9726029920303,1946,1300 Block of N ALDEN ST,19131,2022,,2022 Playstreets Program
-75.2176255496645,39.9403637268459,1947,1300 Block of S PAXON ST,19143,2022,,2022 Playstreets Program
-75.2200268085286,39.940744967916,1948,1300 Block of S WILTON ST,19143,2022,,2022 Playstreets Program
-75.152273142658,39.9963367840221,1949,1300 Block of W WILLIAM ST,19132,2022,,2022 Playstreets Program
-75.1903220474008,39.9351949536794,1950,1400 Block of S MARSTON ST,19146,2022,,2022 Playstreets Program
-75.1895545431375,39.9338375665535,1951,1500 Block of S 27TH ST,19146,2022,,2022 Playstreets Program
-75.1885284380182,39.9337079366029,1952,1500 Block of S BAILEY ST,19146,2022,,2022 Playstreets Program
-75.1811343892394,39.9824836567114,1953,1700 Block of N DOVER ST,19121,2022,,2022 Playstreets Program
-75.1585750743694,40.0093393229087,1954,1800 Block of W PACIFIC ST,19140,2022,Split Block,2022 Playstreets Program
-75.0849514894336,40.0086917802495,1955,1900 Block of BERKSHIRE ST,19124,2022,,2022 Playstreets Program
-75.1181835496801,39.9913560606842,1956,1900 Block of E MONMOUTH ST,19134,2022,,2022 Playstreets Program
-75.1125512870432,39.9942996397626,1957,1900 Block of E WISHART ST,19134,2022,,2022 Playstreets Program
-75.0724589884832,40.0165103732822,1958,1900 Block of GRANITE ST,19124,2022,Split Block,2022 Playstreets Program
-75.182168211622,39.9857131041401,1959,1900 Block of N MYRTLEWOOD ST,19121,2022,,2022 Playstreets Program
-75.1595954849102,40.0196600912649,1960,200 Block of NEWCOMB ST,19140,2022,,2022 Playstreets Program
-75.1730829190057,40.0275190946243,1961,200 Block of W QUEEN LN,19144,2022,,2022 Playstreets Program
-75.1344569132929,40.0019768601951,1962,200 Block of W THAYER ST,19140,2022,,2022 Playstreets Program
-75.1166737983781,39.9914611621646,1963,2000 Block of E ORLEANS ST,19134,2022,Split Block,2022 Playstreets Program
-75.1808675725814,39.9865558941426,1964,2000 Block of N 29TH ST,19121,2022,,2022 Playstreets Program
-75.1848200261004,39.9269601204208,1965,2000 Block of S BONSALL ST,19145,2022,,2022 Playstreets Program
-75.1858336825006,39.9893106125172,1966,2100 Block of N NATRONA ST,19121,2022,,2022 Playstreets Program
-75.2354051947826,39.92580378815,1967,2100 Block of S DAGGETT ST,19142,2022,,2022 Playstreets Program
-75.2343361486844,39.9265598444215,1968,2100 Block of S SIMPSON ST,19142,2022,,2022 Playstreets Program
-75.1430184923289,39.9854002167862,1969,2200 Block of N FAIRHILL ST ,19133,2022,,2022 Playstreets Program
-75.1662432156056,39.9884003307707,1970,2200 Block of N WOODSTOCK ST,19132,2022,,2022 Playstreets Program
-75.1586428845663,39.9905365889983,1971,2400 Block of N 16TH ST ,19132,2022,,2022 Playstreets Program
-75.1820581649314,39.9935648721751,1972,2400 Block of N STANLEY ST,19132,2022,,2022 Playstreets Program
